
設備生産性 １１月 ( 作業日 2024/11/01 ～ 2024/11/30 ) 発行 2024/12/02 15:56 

稼働 負荷 段取 加工 その他 点数 段取 実加工 操 ｶﾄﾞ 分 分 数量 
分類名 昼夜 機械･ｸﾞﾙｰﾌﾟ 日数 時間 時間 時間 時間 (ｶﾝﾘｮｳ) 回数 数量 業 ｳﾘﾂ /ﾃﾝ /ｶｲ /ｶｺｳｼﾞ 
ｷｮｳﾄﾆｼ.ｲﾝｻﾂLB Ａ昼 CPLX4 9 141.20 69.57 48.77 22.87 209 84 
ｷｮｳﾄﾆｼ.ｲﾝｻﾂLB Ａ昼 CPL18 9 111.78 49.02 24.38 38.38 166 66 
ｷｮｳﾄﾆｼ.ｲﾝｻﾂLB Ａ夜 CPLX4 11 176.27 91.60 48.87 35.80 214 80 
ｷｮｳﾄﾆｼ.ｲﾝｻﾂLB Ａ夜 CPL18 10 151.22 63.50 49.57 38.15 202 75 
ｷｮｳﾄﾆｼ.ｲﾝｻﾂLB Ｂ昼 CPLX4 10 157.85 77.77 45.17 34.92 210 78 
ｷｮｳﾄﾆｼ.ｲﾝｻﾂLB Ｂ昼 CPL18 11 127.95 59.22 47.40 21.33 155 83 
ｷｮｳﾄﾆｼ.ｲﾝｻﾂLB Ｂ夜 CPLX4 9 132.40 57.13 53.37 21.90 196 83 
ｷｮｳﾄﾆｼ.ｲﾝｻﾂLB Ｂ夜 CPL18 9 126.30 67.27 35.93 23.10 187 82 
ｷｮｳﾄﾆｼ.ｲﾝｻﾂLB Ａ昼 ｼｭｳﾍﾝ 9 78.00 78.00 0.00 0.00 116 100 
ｷｮｳﾄﾆｼ.ｲﾝｻﾂLB Ａ夜 ｼｭｳﾍﾝ 9 59.58 59.08 0.00 0.50 88 99 
ｷｮｳﾄﾆｼ.ｲﾝｻﾂLB Ｂ昼 ｼｭｳﾍﾝ 9 95.25 95.25 0.00 0.00 141 100 
ｷｮｳﾄﾆｼ.ｲﾝｻﾂLB Ｂ夜 ｼｭｳﾍﾝ 10 61.08 61.08 0.00 0.00 81 100 

ｷｮｳﾄﾆｼ.ﾋｮｳﾒﾝｶｺｳ Ａ昼 CG4 7 31.67 8.60 12.83 10.23 60 68 
ｷｮｳﾄﾆｼ.ﾋｮｳﾒﾝｶｺｳ Ａ夜 CG4 6 26.13 6.12 8.13 11.88 58 55 
ｷｮｳﾄﾆｼ.ﾋｮｳﾒﾝｶｺｳ Ｂ昼 CG4 4 23.03 6.82 9.83 6.38 77 72 
ｷｮｳﾄﾆｼ.ﾋｮｳﾒﾝｶｺｳ Ｂ夜 CG4 3 17.25 2.35 9.10 5.80 77 66 
ｷｮｳﾄﾆｼ.ﾋｮｳﾒﾝｶｺｳ Ａ昼 CEP7 9 63.02 6.12 52.97 3.93 93 94 
ｷｮｳﾄﾆｼ.ﾋｮｳﾒﾝｶｺｳ Ａ夜 CEP7 9 67.53 5.60 57.05 4.88 100 93 
ｷｮｳﾄﾆｼ.ﾋｮｳﾒﾝｶｺｳ Ｂ昼 CEP7 10 63.82 2.22 54.95 6.65 85 90 
ｷｮｳﾄﾆｼ.ﾋｮｳﾒﾝｶｺｳ Ｂ夜 CEP7 9 64.33 1.52 59.10 3.72 95 94 
ｷｮｳﾄﾆｼ.ﾋｮｳﾒﾝｶｺｳ Ａ昼 CLM4 2 10.83 1.48 4.83 4.52 72 58 
ｷｮｳﾄﾆｼ.ﾋｮｳﾒﾝｶｺｳ Ｂ昼 CLM4 8 58.50 7.62 32.63 18.25 98 69 

ｷｮｳﾄﾆｼ.ｵｵﾊﾞﾝｹﾝﾋﾟ Ｂ昼 CSK14 5 39.88 9.03 24.77 6.08 106 85 
ｷｮｳﾄﾆｼ.ｵｵﾊﾞﾝｹﾝﾋﾟ Ｂ夜 CSK14 7 30.53 7.53 19.60 3.40 58 89 

ｷｮｳﾄﾆｼ.ｳﾁﾇｷ Ａ昼 CBSP20 7 56.43 34.40 18.75 3.28 107 94 
ｷｮｳﾄﾆｼ.ｳﾁﾇｷ Ａ昼 CBSP21 8 63.13 38.38 17.95 6.80 105 89 
ｷｮｳﾄﾆｼ.ｳﾁﾇｷ Ａ昼 CBSP22 9 80.87 36.20 39.23 5.43 120 93 
ｷｮｳﾄﾆｼ.ｳﾁﾇｷ Ａ昼 CBSP23 9 72.95 19.85 40.95 12.15 108 83 
ｷｮｳﾄﾆｼ.ｳﾁﾇｷ Ａ夜 CBSP20 4 20.12 8.30 9.38 2.43 67 88 
ｷｮｳﾄﾆｼ.ｳﾁﾇｷ Ａ夜 CBSP21 11 73.18 32.28 30.65 10.25 89 86 
ｷｮｳﾄﾆｼ.ｳﾁﾇｷ Ａ夜 CBSP22 8 52.38 24.98 20.07 7.33 87 86 
ｷｮｳﾄﾆｼ.ｳﾁﾇｷ Ａ夜 CBSP23 9 69.87 22.47 38.53 8.87 104 87 
ｷｮｳﾄﾆｼ.ｳﾁﾇｷ Ｂ昼 CBSP20 11 65.57 33.93 22.03 9.60 79 85 
ｷｮｳﾄﾆｼ.ｳﾁﾇｷ Ｂ昼 CBSP21 8 53.52 26.15 22.63 4.73 89 91 
ｷｮｳﾄﾆｼ.ｳﾁﾇｷ Ｂ昼 CBSP22 6 43.08 18.93 19.25 4.90 96 89 
ｷｮｳﾄﾆｼ.ｳﾁﾇｷ Ｂ昼 CBSP23 11 86.62 17.60 55.42 13.60 105 84 
ｷｮｳﾄﾆｼ.ｳﾁﾇｷ Ｂ夜 CBSP20 4 21.87 10.22 9.95 1.70 73 92 
ｷｮｳﾄﾆｼ.ｳﾁﾇｷ Ｂ夜 CBSP21 7 33.13 12.88 15.08 5.17 63 84 
ｷｮｳﾄﾆｼ.ｳﾁﾇｷ Ｂ夜 CBSP23 8 59.00 14.72 36.43 7.85 98 87 
ｷｮｳﾄﾆｼ.ｳﾁﾇｷ Ａ昼 ｼｭｳﾍﾝ 9 91.25 91.25 0.00 0.00 135 100 
ｷｮｳﾄﾆｼ.ｳﾁﾇｷ Ａ夜 ｼｭｳﾍﾝ 1 0.92 0.92 0.00 0.00 12 100 
ｷｮｳﾄﾆｼ.ｳﾁﾇｷ Ｂ昼 ｼｭｳﾍﾝ 11 112.58 109.08 0.00 3.50 136 97 
ｷｮｳﾄﾆｼ.ｳﾁﾇｷ Ｂ夜 ｼｭｳﾍﾝ 2 2.67 1.67 0.00 1.00 18 63 

ｷｮｳﾄﾆｼ.ﾊﾞｯｼ Ａ昼 CB21 8 67.70 22.60 40.93 4.17 113 94 
ｷｮｳﾄﾆｼ.ﾊﾞｯｼ Ａ昼 CB22 8 67.53 24.55 37.22 5.77 113 91 
ｷｮｳﾄﾆｼ.ﾊﾞｯｼ Ａ昼 CB23 9 71.52 19.85 40.62 11.05 106 85 
ｷｮｳﾄﾆｼ.ﾊﾞｯｼ Ａ夜 CB21 5 29.77 4.22 22.45 3.10 79 90 
ｷｮｳﾄﾆｼ.ﾊﾞｯｼ Ａ夜 CB22 4 15.95 3.23 11.22 1.50 53 91 
ｷｮｳﾄﾆｼ.ﾊﾞｯｼ Ａ夜 CB23 7 38.70 8.35 25.65 4.70 74 88 
ｷｮｳﾄﾆｼ.ﾊﾞｯｼ Ｂ昼 CB21 6 52.38 19.00 30.72 2.67 116 95 
ｷｮｳﾄﾆｼ.ﾊﾞｯｼ Ｂ昼 CB22 9 69.87 20.98 39.38 9.50 104 86 
ｷｮｳﾄﾆｼ.ﾊﾞｯｼ Ｂ昼 CB23 11 96.58 39.98 42.88 13.72 117 86 
ｷｮｳﾄﾆｼ.ﾊﾞｯｼ Ｂ夜 CB21 2 9.90 3.95 4.62 1.33 66 87 
ｷｮｳﾄﾆｼ.ﾊﾞｯｼ Ｂ夜 CB22 2 11.42 2.10 8.05 1.27 76 89 
ｷｮｳﾄﾆｼ.ﾊﾞｯｼ Ｂ夜 CB23 2 13.68 1.23 9.32 3.13 91 77 
ｷｮｳﾄﾆｼ.ﾊﾞｯｼ Ａ昼 ﾃﾊﾞｯｼ1 1 0.50 0.00 0.50 0.00 7 100 
ｷｮｳﾄﾆｼ.ﾊﾞｯｼ Ａ昼 ｼｭｳﾍﾝ 9 19.33 18.42 0.00 0.92 29 95 
ｷｮｳﾄﾆｼ.ﾊﾞｯｼ Ｂ昼 ｼｭｳﾍﾝ 11 26.33 26.08 0.00 0.25 32 99 
ｷｮｳﾄﾆｼ.ﾊﾞｯｼ Ｂ夜 ｼｭｳﾍﾝ 1 2.58 2.58 0.00 0.00 34 100 

ｷｮｳﾄﾆｼ.ﾊｸｵｼL Ａ昼 CMF4 7 52.60 22.77 15.98 13.85 100 74 
ｷｮｳﾄﾆｼ.ﾊｸｵｼL Ａ夜 CMF4 7 50.18 17.18 24.05 8.95 96 82 
ｷｮｳﾄﾆｼ.ﾊｸｵｼL Ｂ昼 CMF4 9 69.12 21.08 38.45 9.58 102 86 
ｷｮｳﾄﾆｼ.ﾊｸｵｼL Ｂ夜 CMF4 6 34.02 12.10 15.28 6.63 76 80 
ｷｮｳﾄﾆｼ.ﾊｸｵｼL Ａ昼 ｵｵｶﾞﾀｼｭｳﾍﾝ 2 1.00 1.00 0.00 0.00 7 100 
ｷｮｳﾄﾆｼ.ﾊｸｵｼL Ａ夜 ｵｵｶﾞﾀｼｭｳﾍﾝ 4 7.92 7.92 0.00 0.00 26 100 
ｷｮｳﾄﾆｼ.ﾊｸｵｼL Ｂ昼 ｵｵｶﾞﾀｼｭｳﾍﾝ 5 3.67 3.67 0.00 0.00 10 100 

ｷｮｳﾄﾆｼ.ﾊｸｵｼL Ａ夜 CHSP4 2 10.07 4.28 3.43 2.35 67 77 

ｷｮｳﾄﾆｼ.ｺﾊﾞﾝｹﾝﾋﾟﾝ Ａ昼 NO.01 14 88.03 1.17 86.70 0.17 84 100 
ｷｮｳﾄﾆｼ.ｺﾊﾞﾝｹﾝﾋﾟﾝ Ａ昼 NO.02 7 19.50 0.08 17.08 2.33 37 88 
ｷｮｳﾄﾆｼ.ｺﾊﾞﾝｹﾝﾋﾟﾝ Ａ昼 NO.03 1 0.58 0.00 0.58 0.00 8 100 
ｷｮｳﾄﾆｼ.ｺﾊﾞﾝｹﾝﾋﾟﾝ Ａ夜 NO.01 9 53.92 0.00 53.92 0.00 80 100 
ｷｮｳﾄﾆｼ.ｺﾊﾞﾝｹﾝﾋﾟﾝ Ａ夜 NO.02 3 17.08 0.00 17.08 0.00 76 100 
ｷｮｳﾄﾆｼ.ｺﾊﾞﾝｹﾝﾋﾟﾝ Ａ昼 CCBL10 9 68.18 22.52 36.33 9.33 101 86 
ｷｮｳﾄﾆｼ.ｺﾊﾞﾝｹﾝﾋﾟﾝ Ｂ昼 CCBL10 10 63.70 23.37 31.60 8.73 85 86 
ｷｮｳﾄﾆｼ.ｺﾊﾞﾝｹﾝﾋﾟﾝ Ｂ夜 CCBL10 1 6.47 2.35 2.88 1.23 86 81 

ｷｮｳﾄﾆｼ.ﾉﾘﾂｹ Ａ昼 CE509 7 139.87 49.07 67.58 23.22 266 83 
ｷｮｳﾄﾆｼ.ﾉﾘﾂｹ Ａ昼 CE807 5 77.63 38.55 30.85 8.23 207 89 
ｷｮｳﾄﾆｼ.ﾉﾘﾂｹ Ａ昼 CE808 9 172.05 45.25 94.90 31.90 255 81 
ｷｮｳﾄﾆｼ.ﾉﾘﾂｹ Ａ夜 CE509 10 184.17 48.22 114.70 21.25 246 88 
ｷｮｳﾄﾆｼ.ﾉﾘﾂｹ Ａ夜 CE807 2 31.28 10.53 15.25 5.50 209 82 
ｷｮｳﾄﾆｼ.ﾉﾘﾂｹ Ａ夜 CE808 4 69.05 19.52 34.83 14.70 230 79 
ｷｮｳﾄﾆｼ.ﾉﾘﾂｹ Ｂ昼 CE509 11 235.10 80.43 120.37 34.30 285 85 
ｷｮｳﾄﾆｼ.ﾉﾘﾂｹ Ｂ昼 CE807 1 22.08 11.08 8.00 3.00 294 86 
ｷｮｳﾄﾆｼ.ﾉﾘﾂｹ Ｂ昼 CE808 11 257.78 101.67 128.22 27.90 312 89 
ｷｮｳﾄﾆｼ.ﾉﾘﾂｹ Ｂ夜 CE509 9 208.08 85.45 104.60 18.03 308 91 
ｷｮｳﾄﾆｼ.ﾉﾘﾂｹ Ｂ夜 CE808 5 109.68 39.92 56.13 13.63 292 88 
ｷｮｳﾄﾆｼ.ﾉﾘﾂｹ Ａ昼 ｼｭｳﾍﾝ 9 153.67 153.67 0.00 0.00 228 100 
ｷｮｳﾄﾆｼ.ﾉﾘﾂｹ Ａ夜 ｼｭｳﾍﾝ 2 8.67 8.67 0.00 0.00 58 100 
ｷｮｳﾄﾆｼ.ﾉﾘﾂｹ Ｂ昼 ｼｭｳﾍﾝ 11 180.25 180.25 0.00 0.00 218 100 
ｷｮｳﾄﾆｼ.ﾉﾘﾂｹ Ｂ夜 ｼｭｳﾍﾝ 2 2.42 2.42 0.00 0.00 16 100 

ｷｮｳﾄﾆｼ.ﾉﾘﾂｹ Ａ昼 CG456 8 157.77 44.50 89.40 23.87 263 85 
ｷｮｳﾄﾆｼ.ﾉﾘﾂｹ Ａ昼 CG457 7 115.77 36.30 56.85 22.62 221 80 
ｷｮｳﾄﾆｼ.ﾉﾘﾂｹ Ａ昼 CG658 7 120.77 24.48 71.65 24.63 230 80 
ｷｮｳﾄﾆｼ.ﾉﾘﾂｹ Ａ夜 CG456 11 205.90 67.17 113.97 24.77 250 88 
ｷｮｳﾄﾆｼ.ﾉﾘﾂｹ Ａ夜 CG457 3 48.35 14.20 31.53 2.62 215 95 
ｷｮｳﾄﾆｼ.ﾉﾘﾂｹ Ａ夜 CG658 5 91.03 29.97 49.07 12.00 243 87 
ｷｮｳﾄﾆｼ.ﾉﾘﾂｹ Ｂ昼 CG456 11 221.22 78.97 98.38 43.87 268 80 
ｷｮｳﾄﾆｼ.ﾉﾘﾂｹ Ｂ昼 CG457 3 63.05 25.82 29.00 8.23 280 87 
ｷｮｳﾄﾆｼ.ﾉﾘﾂｹ Ｂ昼 CG658 7 152.40 40.78 84.55 27.07 290 82 
ｷｮｳﾄﾆｼ.ﾉﾘﾂｹ Ｂ夜 CG456 9 168.08 63.50 75.08 29.50 249 82 
ｷｮｳﾄﾆｼ.ﾉﾘﾂｹ Ｂ夜 CG457 2 46.55 16.25 25.85 4.45 310 90 
ｷｮｳﾄﾆｼ.ﾉﾘﾂｹ Ｂ夜 CG658 4 82.30 33.57 39.57 9.17 274 89 

ﾐﾅﾐL.ｼﾘｱﾙｲﾝｻﾂ Ａ昼 RDP2 3 5.87 0.35 5.15 0.37 26 94 
ﾐﾅﾐL.ｼﾘｱﾙｲﾝｻﾂ Ｂ昼 RDP2 8 14.58 3.43 9.90 1.25 24 91 

ﾐﾅﾐL.ﾛｰﾙｲﾝｻﾂ Ａ昼 LRS5 10 84.77 44.10 25.87 14.80 113 83 
ﾐﾅﾐL.ﾛｰﾙｲﾝｻﾂ Ａ昼 LR1 10 91.85 35.62 42.60 13.63 122 85 
ﾐﾅﾐL.ﾛｰﾙｲﾝｻﾂ Ａ昼 LR2 11 98.80 36.33 61.13 1.33 120 99 
ﾐﾅﾐL.ﾛｰﾙｲﾝｻﾂ Ａ昼 LR3 11 107.87 57.92 45.78 4.17 131 96 
ﾐﾅﾐL.ﾛｰﾙｲﾝｻﾂ Ａ昼 LR4 11 101.90 25.08 63.12 13.70 124 87 
ﾐﾅﾐL.ﾛｰﾙｲﾝｻﾂ Ａ昼 LT1 5 37.23 16.47 15.08 5.68 99 85 
ﾐﾅﾐL.ﾛｰﾙｲﾝｻﾂ Ａ昼 LT3 11 95.25 43.50 46.50 5.25 115 94 
ﾐﾅﾐL.ﾛｰﾙｲﾝｻﾂ Ａ昼 LT8 5 40.42 16.53 15.48 8.40 108 79 
ﾐﾅﾐL.ﾛｰﾙｲﾝｻﾂ Ａ昼 LT9 8 61.45 25.12 26.60 9.73 102 84 
ﾐﾅﾐL.ﾛｰﾙｲﾝｻﾂ Ａ昼 RO1 11 110.50 47.37 46.27 16.87 134 85 
ﾐﾅﾐL.ﾛｰﾙｲﾝｻﾂ Ａ昼 RO2 11 110.47 42.02 48.38 20.07 134 82 
ﾐﾅﾐL.ﾛｰﾙｲﾝｻﾂ Ａ昼 TP1 2 11.15 2.02 3.13 6.00 74 46 
ﾐﾅﾐL.ﾛｰﾙｲﾝｻﾂ Ａ夜 LRS5 11 84.20 39.43 28.13 16.63 102 80 
ﾐﾅﾐL.ﾛｰﾙｲﾝｻﾂ Ａ夜 LR1 9 74.85 27.58 37.48 9.78 111 87 
ﾐﾅﾐL.ﾛｰﾙｲﾝｻﾂ Ａ夜 LR2 8 64.95 30.38 32.45 2.12 108 97 
ﾐﾅﾐL.ﾛｰﾙｲﾝｻﾂ Ａ夜 LR3 9 74.13 42.92 28.40 2.82 110 96 
ﾐﾅﾐL.ﾛｰﾙｲﾝｻﾂ Ａ夜 LR4 9 71.50 10.75 50.20 10.55 106 85 
ﾐﾅﾐL.ﾛｰﾙｲﾝｻﾂ Ａ夜 LT1 3 24.20 12.87 7.42 3.92 108 84 
ﾐﾅﾐL.ﾛｰﾙｲﾝｻﾂ Ａ夜 LT3 9 68.75 37.65 26.52 4.58 102 93 
ﾐﾅﾐL.ﾛｰﾙｲﾝｻﾂ Ａ夜 LT8 5 39.55 22.02 12.63 4.90 105 88 
ﾐﾅﾐL.ﾛｰﾙｲﾝｻﾂ Ａ夜 LT9 8 60.88 29.38 21.75 9.75 101 84 
ﾐﾅﾐL.ﾛｰﾙｲﾝｻﾂ Ａ夜 RO1 8 70.07 28.67 33.88 7.52 117 89 
ﾐﾅﾐL.ﾛｰﾙｲﾝｻﾂ Ａ夜 RO2 9 76.83 30.43 25.97 20.43 114 73 
ﾐﾅﾐL.ﾛｰﾙｲﾝｻﾂ Ａ夜 TP1 3 3.83 0.13 0.52 3.18 17 17 
ﾐﾅﾐL.ﾛｰﾙｲﾝｻﾂ Ｂ昼 LR1 9 85.25 51.80 28.97 4.48 126 95 
ﾐﾅﾐL.ﾛｰﾙｲﾝｻﾂ Ｂ昼 LR2 9 84.97 32.58 49.38 3.00 126 96 
ﾐﾅﾐL.ﾛｰﾙｲﾝｻﾂ Ｂ昼 LR3 8 69.95 36.68 22.00 11.27 117 84 
ﾐﾅﾐL.ﾛｰﾙｲﾝｻﾂ Ｂ昼 LR4 9 79.08 26.80 44.50 7.78 117 90 
ﾐﾅﾐL.ﾛｰﾙｲﾝｻﾂ Ｂ昼 LT1 4 22.28 15.63 5.32 1.33 74 94 
ﾐﾅﾐL.ﾛｰﾙｲﾝｻﾂ Ｂ昼 LT3 9 81.53 31.47 43.78 6.28 121 92 
ﾐﾅﾐL.ﾛｰﾙｲﾝｻﾂ Ｂ昼 LT8 9 83.88 24.32 39.00 20.57 124 75 
ﾐﾅﾐL.ﾛｰﾙｲﾝｻﾂ Ｂ昼 LT9 3 17.30 12.30 2.98 2.02 77 88 
ﾐﾅﾐL.ﾛｰﾙｲﾝｻﾂ Ｂ昼 RO1 8 70.07 24.90 38.98 6.18 117 91 
ﾐﾅﾐL.ﾛｰﾙｲﾝｻﾂ Ｂ昼 RO2 9 75.22 33.70 33.20 8.32 111 89 
ﾐﾅﾐL.ﾛｰﾙｲﾝｻﾂ Ｂ夜 LR1 11 89.83 45.32 38.15 6.37 109 93 
ﾐﾅﾐL.ﾛｰﾙｲﾝｻﾂ Ｂ夜 LR2 11 93.83 19.33 71.75 2.75 114 97 
ﾐﾅﾐL.ﾛｰﾙｲﾝｻﾂ Ｂ夜 LR3 11 89.90 42.02 41.85 6.03 109 93 
ﾐﾅﾐL.ﾛｰﾙｲﾝｻﾂ Ｂ夜 LR4 11 88.47 26.47 53.08 8.92 107 90 
ﾐﾅﾐL.ﾛｰﾙｲﾝｻﾂ Ｂ夜 LT1 8 60.23 39.08 10.00 11.15 100 81 
ﾐﾅﾐL.ﾛｰﾙｲﾝｻﾂ Ｂ夜 LT3 11 87.38 28.70 54.38 4.30 106 95 
ﾐﾅﾐL.ﾛｰﾙｲﾝｻﾂ Ｂ夜 LT8 11 89.75 28.00 48.90 12.85 109 86 
ﾐﾅﾐL.ﾛｰﾙｲﾝｻﾂ Ｂ夜 LT9 1 7.40 5.60 0.85 0.95 99 87 
ﾐﾅﾐL.ﾛｰﾙｲﾝｻﾂ Ｂ夜 RO1 11 85.77 29.57 43.40 12.80 104 85 
ﾐﾅﾐL.ﾛｰﾙｲﾝｻﾂ Ｂ夜 RO2 11 79.87 31.52 35.12 13.23 97 83 
ﾐﾅﾐL.ﾛｰﾙｲﾝｻﾂ Ａ昼 FXP3 10 65.18 16.33 35.37 13.48 87 79 
ﾐﾅﾐL.ﾛｰﾙｲﾝｻﾂ Ａ夜 FXP3 9 68.30 9.55 44.52 14.23 101 79 
ﾐﾅﾐL.ﾛｰﾙｲﾝｻﾂ Ｂ昼 FXP3 6 55.10 14.33 28.82 11.95 122 78 
ﾐﾅﾐL.ﾛｰﾙｲﾝｻﾂ Ｂ夜 FXP3 8 66.42 28.57 21.97 15.88 111 76 
ﾐﾅﾐL.ﾛｰﾙｲﾝｻﾂ Ａ昼 ｼｰﾄｶｯﾄ 12 34.10 14.70 18.57 0.83 38 98 
ﾐﾅﾐL.ﾛｰﾙｲﾝｻﾂ Ａ昼 LP2 5 37.47 8.93 24.95 3.58 100 90 
ﾐﾅﾐL.ﾛｰﾙｲﾝｻﾂ Ａ昼 RN1 10 75.12 5.07 53.37 16.68 100 78 
ﾐﾅﾐL.ﾛｰﾙｲﾝｻﾂ Ａ昼 RN2 10 85.18 4.42 59.73 21.03 114 75 
ﾐﾅﾐL.ﾛｰﾙｲﾝｻﾂ Ａ昼 RN3 1 7.95 0.23 6.45 1.27 106 84 
ﾐﾅﾐL.ﾛｰﾙｲﾝｻﾂ Ａ昼 RSS 7 59.23 4.85 45.95 8.43 113 86 
ﾐﾅﾐL.ﾛｰﾙｲﾝｻﾂ Ａ夜 ｼｰﾄｶｯﾄ 9 33.72 17.87 15.48 0.37 50 99 
ﾐﾅﾐL.ﾛｰﾙｲﾝｻﾂ Ａ夜 LP2 6 35.35 4.05 27.68 3.62 79 90 
ﾐﾅﾐL.ﾛｰﾙｲﾝｻﾂ Ａ夜 RN1 8 59.02 3.88 47.05 8.08 98 86 
ﾐﾅﾐL.ﾛｰﾙｲﾝｻﾂ Ａ夜 RN2 8 57.52 3.10 45.57 8.85 96 85 
ﾐﾅﾐL.ﾛｰﾙｲﾝｻﾂ Ａ夜 RSS 4 22.45 4.53 15.37 2.55 75 89 
ﾐﾅﾐL.ﾛｰﾙｲﾝｻﾂ Ｂ昼 ｼｰﾄｶｯﾄ 7 3.88 0.00 0.00 3.88 7 0 
ﾐﾅﾐL.ﾛｰﾙｲﾝｻﾂ Ｂ昼 LP2 5 35.08 5.75 23.92 5.42 94 85 
ﾐﾅﾐL.ﾛｰﾙｲﾝｻﾂ Ｂ昼 RN1 9 76.33 7.77 47.10 21.47 113 72 
ﾐﾅﾐL.ﾛｰﾙｲﾝｻﾂ Ｂ昼 RN2 9 78.25 3.90 57.95 16.40 116 79 
ﾐﾅﾐL.ﾛｰﾙｲﾝｻﾂ Ｂ昼 RN3 3 22.93 2.77 10.67 9.50 102 59 
ﾐﾅﾐL.ﾛｰﾙｲﾝｻﾂ Ｂ昼 RSS 6 36.43 9.22 20.53 6.68 81 82 
ﾐﾅﾐL.ﾛｰﾙｲﾝｻﾂ Ｂ夜 ｼｰﾄｶｯﾄ 7 3.65 0.00 0.00 3.65 7 0 
ﾐﾅﾐL.ﾛｰﾙｲﾝｻﾂ Ｂ夜 LP2 6 31.90 6.17 21.28 4.45 71 86 
ﾐﾅﾐL.ﾛｰﾙｲﾝｻﾂ Ｂ夜 RN1 9 73.10 7.22 49.90 15.98 108 78 
ﾐﾅﾐL.ﾛｰﾙｲﾝｻﾂ Ｂ夜 RN2 11 89.17 6.32 68.90 13.95 108 84 
ﾐﾅﾐL.ﾛｰﾙｲﾝｻﾂ Ｂ夜 RN3 8 64.62 5.55 43.03 16.03 108 75 
ﾐﾅﾐL.ﾛｰﾙｲﾝｻﾂ Ｂ夜 RSS 7 47.92 3.17 38.83 5.92 91 88 
ﾐﾅﾐL.ﾛｰﾙｲﾝｻﾂ Ａ昼 ｼｭｳﾍﾝ 20 299.22 285.52 0.00 13.70 199 95 
ﾐﾅﾐL.ﾛｰﾙｲﾝｻﾂ Ａ昼 LTｼｭｳﾍﾝ 20 170.67 168.33 0.00 2.33 114 99 
ﾐﾅﾐL.ﾛｰﾙｲﾝｻﾂ Ａ夜 ｼｭｳﾍﾝ 1 1.43 0.00 0.00 1.43 19 0 
ﾐﾅﾐL.ﾛｰﾙｲﾝｻﾂ Ａ昼 ｶﾝﾄｸ 20 327.48 327.48 0.00 0.00 218 100 
ﾐﾅﾐL.ﾛｰﾙｲﾝｻﾂ Ａ夜 ｶﾝﾄｸ 20 179.83 179.83 0.00 0.00 120 100 

ﾐﾅﾐL.ﾛｰﾙｹﾝﾋﾟﾝ Ａ昼 ｼｰﾄｹﾝﾋﾟﾝ1 4 7.25 0.00 6.25 1.00 24 86 
ﾐﾅﾐL.ﾛｰﾙｹﾝﾋﾟﾝ Ａ昼 K10 11 79.02 8.85 58.10 12.07 96 85 
ﾐﾅﾐL.ﾛｰﾙｹﾝﾋﾟﾝ Ａ昼 K11 8 51.03 1.03 42.87 7.13 85 86 
ﾐﾅﾐL.ﾛｰﾙｹﾝﾋﾟﾝ Ａ昼 K12 11 81.33 6.98 62.23 12.12 99 85 
ﾐﾅﾐL.ﾛｰﾙｹﾝﾋﾟﾝ Ａ昼 K13 7 36.95 0.60 29.62 6.73 70 82 
ﾐﾅﾐL.ﾛｰﾙｹﾝﾋﾟﾝ Ａ昼 K14 11 75.67 11.37 52.78 11.52 92 85 
ﾐﾅﾐL.ﾛｰﾙｹﾝﾋﾟﾝ Ａ昼 K15 10 78.17 3.60 63.52 11.05 104 86 
ﾐﾅﾐL.ﾛｰﾙｹﾝﾋﾟﾝ Ａ昼 K16 11 82.98 8.18 56.32 18.48 101 78 
ﾐﾅﾐL.ﾛｰﾙｹﾝﾋﾟﾝ Ａ昼 K17 11 83.07 3.68 70.27 9.12 101 89 
ﾐﾅﾐL.ﾛｰﾙｹﾝﾋﾟﾝ Ａ昼 RW1 10 48.37 6.37 36.42 5.58 64 88 
ﾐﾅﾐL.ﾛｰﾙｹﾝﾋﾟﾝ Ａ夜 K10 8 56.65 7.82 41.68 7.15 94 87 
ﾐﾅﾐL.ﾛｰﾙｹﾝﾋﾟﾝ Ａ夜 K11 1 7.50 0.07 6.93 0.50 100 93 
ﾐﾅﾐL.ﾛｰﾙｹﾝﾋﾟﾝ Ａ夜 K12 7 53.07 4.32 40.15 8.60 101 84 
ﾐﾅﾐL.ﾛｰﾙｹﾝﾋﾟﾝ Ａ夜 K13 4 30.90 1.08 26.28 3.53 103 89 
ﾐﾅﾐL.ﾛｰﾙｹﾝﾋﾟﾝ Ａ夜 K14 1 7.98 0.42 6.52 1.05 106 87 
ﾐﾅﾐL.ﾛｰﾙｹﾝﾋﾟﾝ Ａ夜 K15 7 39.50 3.32 33.98 2.20 75 94 
ﾐﾅﾐL.ﾛｰﾙｹﾝﾋﾟﾝ Ａ夜 K16 7 41.73 5.27 33.05 3.42 79 92 
ﾐﾅﾐL.ﾛｰﾙｹﾝﾋﾟﾝ Ａ夜 K17 6 46.72 1.37 41.57 3.78 104 92 
ﾐﾅﾐL.ﾛｰﾙｹﾝﾋﾟﾝ Ａ夜 RW1 1 2.32 0.25 2.07 0.00 31 100 
